,vehicle_id,vehicle_type,nr_of_stops,stopping_station_ids
1171,S23659,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1172,S23660,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1173,S23662,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1174,S23665,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1175,S23667,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1176,S23669,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1177,S23678,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1178,S23679,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1179,S23680,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1180,S23683,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1181,S23688,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1182,S23689,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1183,S23692,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1184,S23756,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1185,S23757,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1186,S23760,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1187,S23763,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1188,S23764,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1189,S23765,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1190,S23766,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1191,S23767,S,22,"[u'008883006', u'008883022', u'008883808', u'008814332', u'008814308', u'008814340', u'008814357', u'008814365', u'008814373', u'008814001', u'008813003', u'008812005', u'008811007', u'008811130', u'008811213', u'008811221', u'008811247', u'008811254', u'008811262', u'008811270', u'008811288', u'008833001']"
1192,S23778,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1193,S23779,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1194,S23781,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1195,S23786,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1196,S23787,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1197,S23788,S,22,"[u'008833001', u'008811288', u'008811270', u'008811262', u'008811254', u'008811247', u'008811221', u'008811213', u'008811130', u'008811007', u'008812005', u'008813003', u'008814001', u'008814373', u'008814365', u'008814357', u'008814340', u'008814308', u'008814332', u'008883808', u'008883022', u'008883006']"
1198,S32256,S,26,"[u'008892601', u'008892692', u'008895232', u'008895208', u'008895422', u'008895430', u'008895448', u'008895455', u'008895877', u'008895869', u'008895851', u'008895802', u'008814001', u'008813003', u'008812005', u'008812021', u'008812047', u'008812062', u'008812070', u'008812112', u'008812120', u'008812146', u'008812153', u'008812161', u'008893443', u'008893401']"
1199,S32257,S,26,"[u'008892601', u'008892692', u'008895232', u'008895208', u'008895422', u'008895430', u'008895448', u'008895455', u'008895877', u'008895869', u'008895851', u'008895802', u'008814001', u'008813003', u'008812005', u'008812021', u'008812047', u'008812062', u'008812070', u'008812112', u'008812120', u'008812146', u'008812153', u'008812161', u'008893443', u'008893401']"
1200,S32259,S,26,"[u'008892601', u'008892692', u'008895232', u'008895208', u'008895422', u'008895430', u'008895448', u'008895455', u'008895877', u'008895869', u'008895851', u'008895802', u'008814001', u'008813003', u'008812005', u'008812021', u'008812047', u'008812062', u'008812070', u'008812112', u'008812120', u'008812146', u'008812153', u'008812161', u'008893443', u'008893401']"
1201,S32261,S,26,"[u'008892601', u'008892692', u'008895232', u'008895208', u'008895422', u'008895430', u'008895448', u'008895455', u'008895877', u'008895869', u'008895851', u'008895802', u'008814001', u'008813003', u'008812005', u'008812021', u'008812047', u'008812062', u'008812070', u'008812112', u'008812120', u'008812146', u'008812153', u'008812161', u'008893443', u'008893401']"
1202,S32264,S,26,"[u'008892601', u'008892692', u'008895232', u'008895208', u'008895422', u'008895430', u'008895448', u'008895455', u'008895877', u'008895869', u'008895851', u'008895802', u'008814001', u'008813003', u'008812005', u'008812021', u'008812047', u'008812062', u'008812070', u'008812112', u'008812120', u'008812146', u'008812153', u'008812161', u'008893443', u'008893401']"
1203,S32265,S,26,"[u'008892601', u'008892692', u'008895232', u'008895208', u'008895422', u'008895430', u'008895448', u'008895455', u'008895877', u'008895869', u'008895851', u'008895802', u'008814001', u'008813003', u'008812005', u'008812021', u'008812047', u'008812062', u'008812070', u'008812112', u'008812120', u'008812146', u'008812153', u'008812161', u'008893443', u'008893401']"
1204,S32266,S,26,"[u'008892601', u'008892692', u'008895232', u'008895208', u'008895422', u'008895430', u'008895448', u'008895455', u'008895877', u'008895869', u'008895851', u'008895802', u'008814001', u'008813003', u'008812005', u'008812021', u'008812047', u'008812062', u'008812070', u'008812112', u'008812120', u'008812146', u'008812153', u'008812161', u'008893443', u'008893401']"
1205,S32267,S,26,"[u'008892601', u'008892692', u'008895232', u'008895208', u'008895422', u'008895430', u'008895448', u'008895455', u'008895877', u'008895869', u'008895851', u'008895802', u'008814001', u'008813003', u'008812005', u'008812021', u'008812047', u'008812062', u'008812070', u'008812112', u'008812120', u'008812146', u'008812153', u'008812161', u'008893443', u'008893401']"
1206,S32278,S,26,"[u'008893401', u'008893443', u'008812161', u'008812153', u'008812146', u'008812120', u'008812112', u'008812070', u'008812062', u'008812047', u'008812021', u'008812005', u'008813003', u'008814001', u'008895802', u'008895851', u'008895869', u'008895877', u'008895455', u'008895448', u'008895430', u'008895422', u'008895208', u'008895232', u'008892692', u'008892601']"
1207,S32279,S,26,"[u'008893401', u'008893443', u'008812161', u'008812153', u'008812146', u'008812120', u'008812112', u'008812070', u'008812062', u'008812047', u'008812021', u'008812005', u'008813003', u'008814001', u'008895802', u'008895851', u'008895869', u'008895877', u'008895455', u'008895448', u'008895430', u'008895422', u'008895208', u'008895232', u'008892692', u'008892601']"
1208,S32282,S,26,"[u'008893401', u'008893443', u'008812161', u'008812153', u'008812146', u'008812120', u'008812112', u'008812070', u'008812062', u'008812047', u'008812021', u'008812005', u'008813003', u'008814001', u'008895802', u'008895851', u'008895869', u'008895877', u'008895455', u'008895448', u'008895430', u'008895422', u'008895208', u'008895232', u'008892692', u'008892601']"
1209,S32283,S,26,"[u'008893401', u'008893443', u'008812161', u'008812153', u'008812146', u'008812120', u'008812112', u'008812070', u'008812062', u'008812047', u'008812021', u'008812005', u'008813003', u'008814001', u'008895802', u'008895851', u'008895869', u'008895877', u'008895455', u'008895448', u'008895430', u'008895422', u'008895208', u'008895232', u'008892692', u'008892601']"
1210,S32285,S,26,"[u'008893401', u'008893443', u'008812161', u'008812153', u'008812146', u'008812120', u'008812112', u'008812070', u'008812062', u'008812047', u'008812021', u'008812005', u'008813003', u'008814001', u'008895802', u'008895851', u'008895869', u'008895877', u'008895455', u'008895448', u'008895430', u'008895422', u'008895208', u'008895232', u'008892692', u'008892601']"
